TimeStamp,NAME,GS_mean
2021-03-12 11:00:00,Naturns/Naturno,491.55
2021-03-12 12:00:00,Naturns/Naturno,517.8
2021-03-12 13:00:00,Naturns/Naturno,585.55
2021-03-12 14:00:00,Naturns/Naturno,613.83
2021-03-12 15:00:00,Naturns/Naturno,584.65
2021-03-12 16:00:00,Naturns/Naturno,505.07
2021-03-12 17:00:00,Naturns/Naturno,286.88
2021-03-12 18:00:00,Naturns/Naturno,89.93
2021-03-12 19:00:00,Naturns/Naturno,1.62
2021-03-12 20:00:00,Naturns/Naturno,0
2021-03-12 21:00:00,Naturns/Naturno,0
2021-03-12 22:00:00,Naturns/Naturno,0
2021-03-12 23:00:00,Naturns/Naturno,0
2021-03-13 00:00:00,Naturns/Naturno,0
2021-03-13 01:00:00,Naturns/Naturno,0
2021-03-13 02:00:00,Naturns/Naturno,0
2021-03-13 03:00:00,Naturns/Naturno,0
2021-03-13 04:00:00,Naturns/Naturno,0
2021-03-13 05:00:00,Naturns/Naturno,0
2021-03-13 06:00:00,Naturns/Naturno,0
2021-03-13 07:00:00,Naturns/Naturno,4.62
2021-03-13 08:00:00,Naturns/Naturno,78.88
2021-03-13 09:00:00,Naturns/Naturno,289.28
2021-03-13 10:00:00,Naturns/Naturno,455.32
2021-03-13 11:00:00,Naturns/Naturno,590.1
2021-03-13 12:00:00,Naturns/Naturno,662.33
2021-03-13 13:00:00,Naturns/Naturno,665.78
2021-03-13 14:00:00,Naturns/Naturno,611.72
2021-03-13 15:00:00,Naturns/Naturno,546.85
2021-03-13 16:00:00,Naturns/Naturno,413.77
2021-03-13 17:00:00,Naturns/Naturno,251.53
2021-03-13 18:00:00,Naturns/Naturno,78.3
2021-03-13 19:00:00,Naturns/Naturno,1.82
2021-03-13 20:00:00,Naturns/Naturno,0
2021-03-13 21:00:00,Naturns/Naturno,0
2021-03-13 22:00:00,Naturns/Naturno,0
2021-03-13 23:00:00,Naturns/Naturno,0
2021-03-14 00:00:00,Naturns/Naturno,0
2021-03-14 01:00:00,Naturns/Naturno,0
2021-03-14 02:00:00,Naturns/Naturno,0
2021-03-14 03:00:00,Naturns/Naturno,0
2021-03-14 04:00:00,Naturns/Naturno,0
2021-03-14 05:00:00,Naturns/Naturno,0
2021-03-14 06:00:00,Naturns/Naturno,0
2021-03-14 07:00:00,Naturns/Naturno,2.42
2021-03-14 08:00:00,Naturns/Naturno,34.67
2021-03-14 09:00:00,Naturns/Naturno,70.72
2021-03-14 10:00:00,Naturns/Naturno,161.8
2021-03-14 11:00:00,Naturns/Naturno,201.25
2021-03-14 12:00:00,Naturns/Naturno,294.75
2021-03-14 13:00:00,Naturns/Naturno,460.28
2021-03-14 14:00:00,Naturns/Naturno,520.97
2021-03-14 15:00:00,Naturns/Naturno,548.88
2021-03-14 16:00:00,Naturns/Naturno,426.57
2021-03-14 17:00:00,Naturns/Naturno,245.87
2021-03-14 18:00:00,Naturns/Naturno,99.1
2021-03-14 19:00:00,Naturns/Naturno,3.1
2021-03-14 20:00:00,Naturns/Naturno,0
2021-03-14 21:00:00,Naturns/Naturno,0
2021-03-14 22:00:00,Naturns/Naturno,0
2021-03-14 23:00:00,Naturns/Naturno,0
2021-03-15 00:00:00,Naturns/Naturno,0
2021-03-15 01:00:00,Naturns/Naturno,0
2021-03-15 02:00:00,Naturns/Naturno,0
2021-03-15 03:00:00,Naturns/Naturno,0
2021-03-15 04:00:00,Naturns/Naturno,0
2021-03-15 05:00:00,Naturns/Naturno,0
2021-03-15 06:00:00,Naturns/Naturno,0
2021-03-15 07:00:00,Naturns/Naturno,9.97
2021-03-15 08:00:00,Naturns/Naturno,132.95
2021-03-15 09:00:00,Naturns/Naturno,354.03
2021-03-15 10:00:00,Naturns/Naturno,536
2021-03-15 11:00:00,Naturns/Naturno,563.98
2021-03-15 12:00:00,Naturns/Naturno,600.35
2021-03-15 13:00:00,Naturns/Naturno,538.98
2021-03-15 14:00:00,Naturns/Naturno,395.07
2021-03-15 15:00:00,Naturns/Naturno,369.22
2021-03-15 16:00:00,Naturns/Naturno,225.08
2021-03-15 17:00:00,Naturns/Naturno,125.35
2021-03-15 18:00:00,Naturns/Naturno,60.3
2021-03-15 19:00:00,Naturns/Naturno,4.47
2021-03-15 20:00:00,Naturns/Naturno,0
2021-03-15 21:00:00,Naturns/Naturno,0
2021-03-15 22:00:00,Naturns/Naturno,0
2021-03-15 23:00:00,Naturns/Naturno,0
2021-03-16 00:00:00,Naturns/Naturno,0
2021-03-16 01:00:00,Naturns/Naturno,0
2021-03-16 02:00:00,Naturns/Naturno,0
2021-03-16 03:00:00,Naturns/Naturno,0
2021-03-16 04:00:00,Naturns/Naturno,0
2021-03-16 05:00:00,Naturns/Naturno,0
2021-03-16 06:00:00,Naturns/Naturno,0
2021-03-16 07:00:00,Naturns/Naturno,4.87
2021-03-16 08:00:00,Naturns/Naturno,56.75
2021-03-16 09:00:00,Naturns/Naturno,253.45
2021-03-16 10:00:00,Naturns/Naturno,297.53
2021-03-16 11:00:00,Naturns/Naturno,477.35
2021-03-16 12:00:00,Naturns/Naturno,665.82
2021-03-16 13:00:00,Naturns/Naturno,606.92
2021-03-16 14:00:00,Naturns/Naturno,558.38
2021-03-16 15:00:00,Naturns/Naturno,693.47
2021-03-16 16:00:00,Naturns/Naturno,517.47
2021-03-16 17:00:00,Naturns/Naturno,248.37
2021-03-16 18:00:00,Naturns/Naturno,88.3
2021-03-16 19:00:00,Naturns/Naturno,3.53
2021-03-16 20:00:00,Naturns/Naturno,0
2021-03-16 21:00:00,Naturns/Naturno,0
2021-03-16 22:00:00,Naturns/Naturno,0
2021-03-16 23:00:00,Naturns/Naturno,0
2021-03-17 00:00:00,Naturns/Naturno,0
2021-03-17 01:00:00,Naturns/Naturno,0
2021-03-17 02:00:00,Naturns/Naturno,0
2021-03-17 03:00:00,Naturns/Naturno,0
2021-03-17 04:00:00,Naturns/Naturno,0
2021-03-17 05:00:00,Naturns/Naturno,0
2021-03-17 06:00:00,Naturns/Naturno,0
2021-03-17 07:00:00,Naturns/Naturno,8.58
2021-03-17 08:00:00,Naturns/Naturno,108.07
2021-03-17 09:00:00,Naturns/Naturno,342.83
2021-03-17 10:00:00,Naturns/Naturno,501.82
2021-03-17 11:00:00,Naturns/Naturno,518.15
2021-03-17 12:00:00,Naturns/Naturno,390.38
2021-03-17 13:00:00,Naturns/Naturno,419.65
2021-03-17 14:00:00,Naturns/Naturno,557.92
2021-03-17 15:00:00,Naturns/Naturno,502.12
2021-03-17 16:00:00,Naturns/Naturno,494.42
2021-03-17 17:00:00,Naturns/Naturno,242.22
2021-03-17 18:00:00,Naturns/Naturno,99.02
2021-03-17 19:00:00,Naturns/Naturno,4.73
2021-03-17 20:00:00,Naturns/Naturno,0
2021-03-17 21:00:00,Naturns/Naturno,0
2021-03-17 22:00:00,Naturns/Naturno,0
2021-03-17 23:00:00,Naturns/Naturno,0
2021-03-18 00:00:00,Naturns/Naturno,0
2021-03-18 01:00:00,Naturns/Naturno,0
2021-03-18 02:00:00,Naturns/Naturno,0
2021-03-18 03:00:00,Naturns/Naturno,0
2021-03-18 04:00:00,Naturns/Naturno,0
2021-03-18 05:00:00,Naturns/Naturno,0
2021-03-18 06:00:00,Naturns/Naturno,0
2021-03-18 07:00:00,Naturns/Naturno,9.45
2021-03-18 08:00:00,Naturns/Naturno,114.07
2021-03-18 09:00:00,Naturns/Naturno,356.57
2021-03-18 10:00:00,Naturns/Naturno,453.93
2021-03-18 11:00:00,Naturns/Naturno,501.88
2021-03-18 12:00:00,Naturns/Naturno,418.45
2021-03-18 13:00:00,Naturns/Naturno,599.92
2021-03-18 14:00:00,Naturns/Naturno,636.38
2021-03-18 15:00:00,Naturns/Naturno,234.5
2021-03-18 16:00:00,Naturns/Naturno,258.07
2021-03-18 17:00:00,Naturns/Naturno,117.23
2021-03-18 18:00:00,Naturns/Naturno,85.07
2021-03-18 19:00:00,Naturns/Naturno,6.33
2021-03-18 20:00:00,Naturns/Naturno,0
2021-03-18 21:00:00,Naturns/Naturno,0
2021-03-18 22:00:00,Naturns/Naturno,0
2021-03-18 23:00:00,Naturns/Naturno,0
2021-03-19 00:00:00,Naturns/Naturno,0
2021-03-19 01:00:00,Naturns/Naturno,0
2021-03-19 02:00:00,Naturns/Naturno,0
2021-03-19 03:00:00,Naturns/Naturno,0
2021-03-19 04:00:00,Naturns/Naturno,0
2021-03-19 05:00:00,Naturns/Naturno,0
2021-03-19 06:00:00,Naturns/Naturno,0
2021-03-19 07:00:00,Naturns/Naturno,8.32
2021-03-19 08:00:00,Naturns/Naturno,91.82
2021-03-19 09:00:00,Naturns/Naturno,305.37
2021-03-19 10:00:00,Naturns/Naturno,477.77
2021-03-19 11:00:00,Naturns/Naturno,663.43
2021-03-19 12:00:00,Naturns/Naturno,817.82
2021-03-19 13:00:00,Naturns/Naturno,895.27
2021-03-19 14:00:00,Naturns/Naturno,662.5
2021-03-19 15:00:00,Naturns/Naturno,366.5
2021-03-19 16:00:00,Naturns/Naturno,359.72
2021-03-19 17:00:00,Naturns/Naturno,109.4
2021-03-19 18:00:00,Naturns/Naturno,50.62
2021-03-19 19:00:00,Naturns/Naturno,5.42
2021-03-19 20:00:00,Naturns/Naturno,0
2021-03-19 21:00:00,Naturns/Naturno,0
2021-03-19 22:00:00,Naturns/Naturno,0
2021-03-19 23:00:00,Naturns/Naturno,0
2021-03-20 00:00:00,Naturns/Naturno,0
2021-03-20 01:00:00,Naturns/Naturno,0
2021-03-20 02:00:00,Naturns/Naturno,0
2021-03-20 03:00:00,Naturns/Naturno,0
2021-03-20 04:00:00,Naturns/Naturno,0
2021-03-20 05:00:00,Naturns/Naturno,0
2021-03-20 06:00:00,Naturns/Naturno,0
2021-03-20 07:00:00,Naturns/Naturno,9.08
2021-03-20 08:00:00,Naturns/Naturno,136.53
2021-03-20 09:00:00,Naturns/Naturno,361.2
2021-03-20 10:00:00,Naturns/Naturno,527.48
2021-03-20 11:00:00,Naturns/Naturno,608.9
2021-03-20 12:00:00,Naturns/Naturno,734.8
2021-03-20 13:00:00,Naturns/Naturno,772.83
2021-03-20 14:00:00,Naturns/Naturno,726.35
2021-03-20 15:00:00,Naturns/Naturno,639.15
2021-03-20 16:00:00,Naturns/Naturno,496.45
2021-03-20 17:00:00,Naturns/Naturno,322
2021-03-20 18:00:00,Naturns/Naturno,120.28
2021-03-20 19:00:00,Naturns/Naturno,3.65
2021-03-20 20:00:00,Naturns/Naturno,0
2021-03-20 21:00:00,Naturns/Naturno,0
2021-03-20 22:00:00,Naturns/Naturno,0
2021-03-20 23:00:00,Naturns/Naturno,0
2021-03-21 00:00:00,Naturns/Naturno,0
2021-03-21 01:00:00,Naturns/Naturno,0
2021-03-21 02:00:00,Naturns/Naturno,0
2021-03-21 03:00:00,Naturns/Naturno,0
2021-03-21 04:00:00,Naturns/Naturno,0
2021-03-21 05:00:00,Naturns/Naturno,0
2021-03-21 06:00:00,Naturns/Naturno,0
2021-03-21 07:00:00,Naturns/Naturno,15.45
2021-03-21 08:00:00,Naturns/Naturno,86.45
2021-03-21 09:00:00,Naturns/Naturno,304
2021-03-21 10:00:00,Naturns/Naturno,446.12
2021-03-21 11:00:00,Naturns/Naturno,706.93
2021-03-21 12:00:00,Naturns/Naturno,590.55
2021-03-21 13:00:00,Naturns/Naturno,711.88
2021-03-21 14:00:00,Naturns/Naturno,471.88
2021-03-21 15:00:00,Naturns/Naturno,369.45
2021-03-21 16:00:00,Naturns/Naturno,401.62
2021-03-21 17:00:00,Naturns/Naturno,365.8
2021-03-21 18:00:00,Naturns/Naturno,94.1
2021-03-21 19:00:00,Naturns/Naturno,4.43
2021-03-21 20:00:00,Naturns/Naturno,0
2021-03-21 21:00:00,Naturns/Naturno,0
2021-03-21 22:00:00,Naturns/Naturno,0
2021-03-21 23:00:00,Naturns/Naturno,0
2021-03-22 00:00:00,Naturns/Naturno,0
2021-03-22 01:00:00,Naturns/Naturno,0
2021-03-22 02:00:00,Naturns/Naturno,0
2021-03-22 03:00:00,Naturns/Naturno,0
2021-03-22 04:00:00,Naturns/Naturno,0
2021-03-22 05:00:00,Naturns/Naturno,0
2021-03-22 06:00:00,Naturns/Naturno,0
2021-03-22 07:00:00,Naturns/Naturno,9.78
2021-03-22 08:00:00,Naturns/Naturno,153.03
2021-03-22 09:00:00,Naturns/Naturno,364.33
2021-03-22 10:00:00,Naturns/Naturno,534.38
2021-03-22 11:00:00,Naturns/Naturno,629.77
2021-03-22 12:00:00,Naturns/Naturno,732.48
2021-03-22 13:00:00,Naturns/Naturno,736.48
2021-03-22 14:00:00,Naturns/Naturno,727.87
2021-03-22 15:00:00,Naturns/Naturno,643.62
2021-03-22 16:00:00,Naturns/Naturno,462.08
2021-03-22 17:00:00,Naturns/Naturno,343.13
2021-03-22 18:00:00,Naturns/Naturno,131.72
2021-03-22 19:00:00,Naturns/Naturno,4.58
2021-03-22 20:00:00,Naturns/Naturno,0
2021-03-22 21:00:00,Naturns/Naturno,0
2021-03-22 22:00:00,Naturns/Naturno,0
2021-03-22 23:00:00,Naturns/Naturno,0
2021-03-23 00:00:00,Naturns/Naturno,0
2021-03-23 01:00:00,Naturns/Naturno,0
2021-03-23 02:00:00,Naturns/Naturno,0
2021-03-23 03:00:00,Naturns/Naturno,0
2021-03-23 04:00:00,Naturns/Naturno,0
2021-03-23 05:00:00,Naturns/Naturno,0
2021-03-23 06:00:00,Naturns/Naturno,0
2021-03-23 07:00:00,Naturns/Naturno,18.82
2021-03-23 08:00:00,Naturns/Naturno,135.35
2021-03-23 09:00:00,Naturns/Naturno,289.25
2021-03-23 10:00:00,Naturns/Naturno,485.97
2021-03-23 11:00:00,Naturns/Naturno,648.13
2021-03-23 12:00:00,Naturns/Naturno,741.27
2021-03-23 13:00:00,Naturns/Naturno,763.42
2021-03-23 14:00:00,Naturns/Naturno,717.22
2021-03-23 15:00:00,Naturns/Naturno,640.38
2021-03-23 16:00:00,Naturns/Naturno,499.87
2021-03-23 17:00:00,Naturns/Naturno,327.75
2021-03-23 18:00:00,Naturns/Naturno,126.88
2021-03-23 19:00:00,Naturns/Naturno,4.3
2021-03-23 20:00:00,Naturns/Naturno,0
2021-03-23 21:00:00,Naturns/Naturno,0
2021-03-23 22:00:00,Naturns/Naturno,0
2021-03-23 23:00:00,Naturns/Naturno,0
2021-03-24 00:00:00,Naturns/Naturno,0
2021-03-24 01:00:00,Naturns/Naturno,0
2021-03-24 02:00:00,Naturns/Naturno,0
2021-03-24 03:00:00,Naturns/Naturno,0
2021-03-24 04:00:00,Naturns/Naturno,0
2021-03-24 05:00:00,Naturns/Naturno,0
2021-03-24 06:00:00,Naturns/Naturno,0
2021-03-24 07:00:00,Naturns/Naturno,10.62
2021-03-24 08:00:00,Naturns/Naturno,172.93
2021-03-24 09:00:00,Naturns/Naturno,372.33
2021-03-24 10:00:00,Naturns/Naturno,539.37
2021-03-24 11:00:00,Naturns/Naturno,651.43
2021-03-24 12:00:00,Naturns/Naturno,743.82
2021-03-24 13:00:00,Naturns/Naturno,765.17
2021-03-24 14:00:00,Naturns/Naturno,729.75
2021-03-24 15:00:00,Naturns/Naturno,642.87
2021-03-24 16:00:00,Naturns/Naturno,505.73
2021-03-24 17:00:00,Naturns/Naturno,335.57
2021-03-24 18:00:00,Naturns/Naturno,131.25
2021-03-24 19:00:00,Naturns/Naturno,5.18
2021-03-24 20:00:00,Naturns/Naturno,0
2021-03-24 21:00:00,Naturns/Naturno,0
2021-03-24 22:00:00,Naturns/Naturno,0
2021-03-24 23:00:00,Naturns/Naturno,0
2021-03-25 00:00:00,Naturns/Naturno,0
2021-03-25 01:00:00,Naturns/Naturno,0
2021-03-25 02:00:00,Naturns/Naturno,0
2021-03-25 03:00:00,Naturns/Naturno,0
2021-03-25 04:00:00,Naturns/Naturno,0
2021-03-25 05:00:00,Naturns/Naturno,0
2021-03-25 06:00:00,Naturns/Naturno,0
2021-03-25 07:00:00,Naturns/Naturno,12.65
2021-03-25 08:00:00,Naturns/Naturno,181.1
2021-03-25 09:00:00,Naturns/Naturno,376.78
2021-03-25 10:00:00,Naturns/Naturno,545.5
2021-03-25 11:00:00,Naturns/Naturno,656.65
2021-03-25 12:00:00,Naturns/Naturno,745.63
2021-03-25 13:00:00,Naturns/Naturno,760.25
2021-03-25 14:00:00,Naturns/Naturno,708.47
2021-03-25 15:00:00,Naturns/Naturno,613.12
2021-03-25 16:00:00,Naturns/Naturno,468.13
2021-03-25 17:00:00,Naturns/Naturno,321.03
2021-03-25 18:00:00,Naturns/Naturno,78.57
2021-03-25 19:00:00,Naturns/Naturno,8.47
2021-03-25 20:00:00,Naturns/Naturno,0
2021-03-25 21:00:00,Naturns/Naturno,0
2021-03-25 22:00:00,Naturns/Naturno,0
2021-03-25 23:00:00,Naturns/Naturno,0
2021-03-26 00:00:00,Naturns/Naturno,0
2021-03-26 01:00:00,Naturns/Naturno,0
2021-03-26 02:00:00,Naturns/Naturno,0
2021-03-26 03:00:00,Naturns/Naturno,0
2021-03-26 04:00:00,Naturns/Naturno,0
2021-03-26 05:00:00,Naturns/Naturno,0
2021-03-26 06:00:00,Naturns/Naturno,0
2021-03-26 07:00:00,Naturns/Naturno,16.98
2021-03-26 08:00:00,Naturns/Naturno,174.12
2021-03-26 09:00:00,Naturns/Naturno,363.47
2021-03-26 10:00:00,Naturns/Naturno,531.52
2021-03-26 11:00:00,Naturns/Naturno,646.95
2021-03-26 12:00:00,Naturns/Naturno,719.98
2021-03-26 13:00:00,Naturns/Naturno,740.93
2021-03-26 14:00:00,Naturns/Naturno,698.85
2021-03-26 15:00:00,Naturns/Naturno,580.52
2021-03-26 16:00:00,Naturns/Naturno,397.72
2021-03-26 17:00:00,Naturns/Naturno,311.62
2021-03-26 18:00:00,Naturns/Naturno,105.05
2021-03-26 19:00:00,Naturns/Naturno,6.18
2021-03-26 20:00:00,Naturns/Naturno,0
2021-03-26 21:00:00,Naturns/Naturno,0
2021-03-26 22:00:00,Naturns/Naturno,0
2021-03-26 23:00:00,Naturns/Naturno,0
2021-03-27 00:00:00,Naturns/Naturno,0
2021-03-27 01:00:00,Naturns/Naturno,0
2021-03-27 02:00:00,Naturns/Naturno,0
2021-03-27 03:00:00,Naturns/Naturno,0
2021-03-27 04:00:00,Naturns/Naturno,0
2021-03-27 05:00:00,Naturns/Naturno,0
2021-03-27 06:00:00,Naturns/Naturno,0
2021-03-27 07:00:00,Naturns/Naturno,29.22
2021-03-27 08:00:00,Naturns/Naturno,94.28
2021-03-27 09:00:00,Naturns/Naturno,266.6
2021-03-27 10:00:00,Naturns/Naturno,438.67
2021-03-27 11:00:00,Naturns/Naturno,539.5
2021-03-27 12:00:00,Naturns/Naturno,589
2021-03-27 13:00:00,Naturns/Naturno,732.47
2021-03-27 14:00:00,Naturns/Naturno,500.37
2021-03-27 15:00:00,Naturns/Naturno,640.52
2021-03-27 16:00:00,Naturns/Naturno,472.28
2021-03-27 17:00:00,Naturns/Naturno,276.97
2021-03-27 18:00:00,Naturns/Naturno,100.87
2021-03-27 19:00:00,Naturns/Naturno,8.12
2021-03-27 20:00:00,Naturns/Naturno,0
2021-03-27 21:00:00,Naturns/Naturno,0
2021-03-27 22:00:00,Naturns/Naturno,0
2021-03-27 23:00:00,Naturns/Naturno,0
2021-03-28 00:00:00,Naturns/Naturno,0
2021-03-28 01:00:00,Naturns/Naturno,0
2021-03-28 03:00:00,Naturns/Naturno,0
2021-03-28 04:00:00,Naturns/Naturno,0
2021-03-28 05:00:00,Naturns/Naturno,0
2021-03-28 06:00:00,Naturns/Naturno,0
2021-03-28 07:00:00,Naturns/Naturno,0.02
2021-03-28 08:00:00,Naturns/Naturno,14.88
2021-03-28 09:00:00,Naturns/Naturno,173.37
2021-03-28 10:00:00,Naturns/Naturno,393.83
2021-03-28 11:00:00,Naturns/Naturno,522.28
2021-03-28 12:00:00,Naturns/Naturno,631.87
2021-03-28 13:00:00,Naturns/Naturno,712.48
2021-03-28 14:00:00,Naturns/Naturno,740.35
2021-03-28 15:00:00,Naturns/Naturno,745.62
2021-03-28 16:00:00,Naturns/Naturno,638.3
2021-03-28 17:00:00,Naturns/Naturno,467.97
2021-03-28 18:00:00,Naturns/Naturno,327.73
2021-03-28 19:00:00,Naturns/Naturno,134.72
2021-03-28 20:00:00,Naturns/Naturno,8.18
2021-03-28 21:00:00,Naturns/Naturno,0
2021-03-28 22:00:00,Naturns/Naturno,0
2021-03-28 23:00:00,Naturns/Naturno,0
2021-03-29 00:00:00,Naturns/Naturno,0
2021-03-29 01:00:00,Naturns/Naturno,0
2021-03-29 02:00:00,Naturns/Naturno,0
2021-03-29 03:00:00,Naturns/Naturno,0
2021-03-29 04:00:00,Naturns/Naturno,0
2021-03-29 05:00:00,Naturns/Naturno,0
2021-03-29 06:00:00,Naturns/Naturno,0
2021-03-29 07:00:00,Naturns/Naturno,0
2021-03-29 08:00:00,Naturns/Naturno,23.3
2021-03-29 09:00:00,Naturns/Naturno,165.58
2021-03-29 10:00:00,Naturns/Naturno,342.45
2021-03-29 11:00:00,Naturns/Naturno,523.53
2021-03-29 12:00:00,Naturns/Naturno,635.95
2021-03-29 13:00:00,Naturns/Naturno,695.77
2021-03-29 14:00:00,Naturns/Naturno,730.17
2021-03-29 15:00:00,Naturns/Naturno,700.13
2021-03-29 16:00:00,Naturns/Naturno,580.93
2021-03-29 17:00:00,Naturns/Naturno,513.22
2021-03-29 18:00:00,Naturns/Naturno,296.45
2021-03-29 19:00:00,Naturns/Naturno,126.5
2021-03-29 20:00:00,Naturns/Naturno,12.12
2021-03-29 21:00:00,Naturns/Naturno,0
2021-03-29 22:00:00,Naturns/Naturno,0
2021-03-29 23:00:00,Naturns/Naturno,0
2021-03-30 00:00:00,Naturns/Naturno,0
2021-03-30 01:00:00,Naturns/Naturno,0
2021-03-30 02:00:00,Naturns/Naturno,0
2021-03-30 03:00:00,Naturns/Naturno,0
2021-03-30 04:00:00,Naturns/Naturno,0
2021-03-30 05:00:00,Naturns/Naturno,0
2021-03-30 06:00:00,Naturns/Naturno,0
2021-03-30 07:00:00,Naturns/Naturno,0.2
2021-03-30 08:00:00,Naturns/Naturno,28.08
2021-03-30 09:00:00,Naturns/Naturno,218
2021-03-30 10:00:00,Naturns/Naturno,403.68
2021-03-30 11:00:00,Naturns/Naturno,573.58
2021-03-30 12:00:00,Naturns/Naturno,676.77
2021-03-30 13:00:00,Naturns/Naturno,763.32
2021-03-30 14:00:00,Naturns/Naturno,781.42
2021-03-30 15:00:00,Naturns/Naturno,744.2
2021-03-30 16:00:00,Naturns/Naturno,653.48
2021-03-30 17:00:00,Naturns/Naturno,515.6
2021-03-30 18:00:00,Naturns/Naturno,344.47
2021-03-30 19:00:00,Naturns/Naturno,141.67
2021-03-30 20:00:00,Naturns/Naturno,8.47
2021-03-30 21:00:00,Naturns/Naturno,0
2021-03-30 22:00:00,Naturns/Naturno,0
2021-03-30 23:00:00,Naturns/Naturno,0
2021-03-31 00:00:00,Naturns/Naturno,0
2021-03-31 01:00:00,Naturns/Naturno,0
2021-03-31 02:00:00,Naturns/Naturno,0
2021-03-31 03:00:00,Naturns/Naturno,0
2021-03-31 04:00:00,Naturns/Naturno,0
2021-03-31 05:00:00,Naturns/Naturno,0
2021-03-31 06:00:00,Naturns/Naturno,0
2021-03-31 07:00:00,Naturns/Naturno,0.27
2021-03-31 08:00:00,Naturns/Naturno,29.42
2021-03-31 09:00:00,Naturns/Naturno,216.07
2021-03-31 10:00:00,Naturns/Naturno,403.4
2021-03-31 11:00:00,Naturns/Naturno,566.9
2021-03-31 12:00:00,Naturns/Naturno,679.65
2021-03-31 13:00:00,Naturns/Naturno,761.6
2021-03-31 14:00:00,Naturns/Naturno,772.53
2021-03-31 15:00:00,Naturns/Naturno,730.58
2021-03-31 16:00:00,Naturns/Naturno,642.32
2021-03-31 17:00:00,Naturns/Naturno,503.72
2021-03-31 18:00:00,Naturns/Naturno,331.9
2021-03-31 19:00:00,Naturns/Naturno,138.83
2021-03-31 20:00:00,Naturns/Naturno,9.4
2021-03-31 21:00:00,Naturns/Naturno,0
2021-03-31 22:00:00,Naturns/Naturno,0
2021-03-31 23:00:00,Naturns/Naturno,0
2021-04-01 00:00:00,Naturns/Naturno,0
2021-04-01 01:00:00,Naturns/Naturno,0
2021-04-01 02:00:00,Naturns/Naturno,0
2021-04-01 03:00:00,Naturns/Naturno,0
2021-04-01 04:00:00,Naturns/Naturno,0
2021-04-01 05:00:00,Naturns/Naturno,0
2021-04-01 06:00:00,Naturns/Naturno,0
2021-04-01 07:00:00,Naturns/Naturno,0.58
2021-04-01 08:00:00,Naturns/Naturno,37.72
2021-04-01 09:00:00,Naturns/Naturno,212.15
2021-04-01 10:00:00,Naturns/Naturno,378.28
2021-04-01 11:00:00,Naturns/Naturno,576.73
2021-04-01 12:00:00,Naturns/Naturno,687.47
2021-04-01 13:00:00,Naturns/Naturno,774.05
2021-04-01 14:00:00,Naturns/Naturno,789.7
2021-04-01 15:00:00,Naturns/Naturno,748.87
2021-04-01 16:00:00,Naturns/Naturno,656.85
2021-04-01 17:00:00,Naturns/Naturno,510.82
2021-04-01 18:00:00,Naturns/Naturno,324.92
2021-04-01 19:00:00,Naturns/Naturno,163.68
2021-04-01 20:00:00,Naturns/Naturno,16
2021-04-01 21:00:00,Naturns/Naturno,0
2021-04-01 22:00:00,Naturns/Naturno,0
2021-04-01 23:00:00,Naturns/Naturno,0
2021-04-02 00:00:00,Naturns/Naturno,0
2021-04-02 01:00:00,Naturns/Naturno,0
2021-04-02 02:00:00,Naturns/Naturno,0
2021-04-02 03:00:00,Naturns/Naturno,0
2021-04-02 04:00:00,Naturns/Naturno,0
2021-04-02 05:00:00,Naturns/Naturno,0
2021-04-02 06:00:00,Naturns/Naturno,0
2021-04-02 07:00:00,Naturns/Naturno,0.23
2021-04-02 08:00:00,Naturns/Naturno,34.32
2021-04-02 09:00:00,Naturns/Naturno,174.73
2021-04-02 10:00:00,Naturns/Naturno,335.68
2021-04-02 11:00:00,Naturns/Naturno,560.77
2021-04-02 12:00:00,Naturns/Naturno,684.02
2021-04-02 13:00:00,Naturns/Naturno,827.83
2021-04-02 14:00:00,Naturns/Naturno,808.12
2021-04-02 15:00:00,Naturns/Naturno,770.22
2021-04-02 16:00:00,Naturns/Naturno,677.02
2021-04-02 17:00:00,Naturns/Naturno,528.25
2021-04-02 18:00:00,Naturns/Naturno,355.32
2021-04-02 19:00:00,Naturns/Naturno,103.33
2021-04-02 20:00:00,Naturns/Naturno,8.62
2021-04-02 21:00:00,Naturns/Naturno,0
2021-04-02 22:00:00,Naturns/Naturno,0
2021-04-02 23:00:00,Naturns/Naturno,0
2021-04-03 00:00:00,Naturns/Naturno,0
2021-04-03 01:00:00,Naturns/Naturno,0
2021-04-03 02:00:00,Naturns/Naturno,0
2021-04-03 03:00:00,Naturns/Naturno,0
2021-04-03 04:00:00,Naturns/Naturno,0
2021-04-03 05:00:00,Naturns/Naturno,0
2021-04-03 06:00:00,Naturns/Naturno,0
2021-04-03 07:00:00,Naturns/Naturno,0.65
2021-04-03 08:00:00,Naturns/Naturno,33.63
2021-04-03 09:00:00,Naturns/Naturno,247.5
2021-04-03 10:00:00,Naturns/Naturno,441.88
2021-04-03 11:00:00,Naturns/Naturno,606.4
2021-04-03 12:00:00,Naturns/Naturno,719.25
2021-04-03 13:00:00,Naturns/Naturno,820.12
2021-04-03 14:00:00,Naturns/Naturno,822.73
2021-04-03 15:00:00,Naturns/Naturno,776.95
2021-04-03 16:00:00,Naturns/Naturno,688.05
2021-04-03 17:00:00,Naturns/Naturno,504.47
2021-04-03 18:00:00,Naturns/Naturno,384.42
